rt,id,trialnumber
0.293689457932487,143479,9
0.310314656133414,143479,10
0.300326964612395,143479,11
0.308948752199285,143479,12
0.305067429386327,143479,13
0.318971083719589,143479,14
0.278270223670916,143479,15
0.276536115754425,143479,16
0.314851560917305,143479,17
0.28305601844113,143479,18
0.28156566951111,143479,19
0.340525339688611,143479,20
0.260475838522325,143479,21
0.298009118723712,143479,22
0.305211974378835,143479,23
0.322458543552784,143479,24
0.331974113096294,143479,25
0.283939965396712,143479,26
0.313317591990199,143479,27
0.366691766434087,143479,28
0.267570500182046,143479,29
0.438921316974302,143479,30
0.292359475995909,143479,31
0.259938714549207,143479,32
0.330538502164927,143479,33
0.225293333207446,143479,34
0.384334763590232,143479,35
0.267608560179724,143479,36
0.26077305250692,143479,37
0.313682374971904,143479,38
0.233824032799021,143479,39
0.242501414382787,143479,40
0.27243412694952,143479,41
0.335380747934323,143479,42
0.247892758123271,143479,43
0.249301854057194,143479,44
0.302886430490616,143479,45
0.302111534527285,143479,46
0.223921015272936,143479,47
0.369946158278253,143479,48
0.322194685566501,143479,49
0.38197116070296,143479,50
0.24248601938416,143479,51
0.285346923328689,143479,52
0.284059278392306,143479,53
0.268167922155044,143479,54
0.310968101104663,143479,55
0.395198704070935,143479,56
0.33094904414429,143479,57
0.249764568035971,143479,58
0.278284096930292,144186,9
0.238550486367785,144186,10
0.281266480821614,144186,11
0.275439415033361,144186,12
0.284040602721689,144186,13
0.248394405010913,144186,14
0.262997136483136,144186,15
0.26472994642063,144186,16
0.318617691469626,144186,17
0.291549589450369,144186,18
0.282763659767625,144186,19
0.272755099130336,144186,20
0.253134828839393,144186,21
0.369308803635249,144186,22
0.241388326264314,144186,23
0.258162630657353,144186,24
0.292060622430654,144186,25
0.266557693354116,144186,26
0.260721647565333,144186,27
0.307099549886516,144186,28
0.289990401505747,144186,29
0.317698686503718,144186,30
0.306841253896891,144186,31
0.315347076588296,144186,32
0.375289394419269,144186,33
0.304011965999052,144186,34
0.285114414682539,144186,35
0.286721924624544,144186,36
0.265904682377368,144186,37
0.28157352881135,144186,38
0.281219439823872,144186,39
0.308876407822936,144186,40
0.281502111813097,144186,41
0.440664062053656,144186,42
0.268468403285624,144186,43
0.288787441550085,144186,44
0.303742551008327,144186,45
0.27698235097705,144186,46
0.247641324038341,144186,47
0.296139483284605,144186,48
0.258031343662878,144186,49
0.37457480244575,144186,50
0.304873666967978,144186,51
0.312009749709432,144186,52
0.294210812353413,144186,53
0.303912326002319,144186,54
0.268642453277607,144186,55
0.267570780317328,144186,56
0.303494518017942,144186,57
0.375654173405565,144186,58
0.313412899845389,154247,9
0.269043447990043,154247,10
0.229106535921346,154247,11
0.332514518921016,154247,12
0.264038290232747,154247,13
0.25461769868889,154247,14
0.503406595657907,154247,15
0.250283944898001,154247,16
0.290366255958361,154247,17
0.262640319299862,154247,18
0.283525218289469,154247,19
0.241228561335447,154247,20
0.303754110311274,154247,21
0.265958844140187,154247,22
0.312078646908958,154247,23
0.254623685688784,154247,24
0.2331208387277,154247,25
0.312910844870203,154247,26
0.268083812036821,154247,27
0.268147104033233,154247,28
0.283347318299093,154247,29
0.285305931203766,154247,30
0.317554641645074,154247,31
0.281251429399163,154247,32
0.258432719503617,154247,33
0.263147933274922,154247,34
0.249367072941823,154247,35
0.258493017500768,154247,36
0.264825585194558,154247,37
0.269569451964344,154247,38
0.293149796824764,154247,39
0.288622747042609,154247,40
0.270957158897545,154247,41
0.290429118957036,154247,42
0.246268358090674,154247,43
0.300349199475932,154247,44
0.294519115758703,154247,45
0.30589917720954,154247,46
0.369746577120168,154247,47
0.388391472219155,154247,48
0.281770590374435,154247,49
0.294567867755177,154247,50
0.365405980332071,154247,51
0.283664203284388,154247,52
0.277905962560908,154247,53
0.268534123015343,154247,54
0.249619811929733,154247,55
0.282868355320716,154247,56
0.2681462480341,154247,57
0.223811863177616,154247,58
0.648844822260799,173640,9
0.356819728493974,173640,10
0.381716365622196,173640,11
0.288074081903687,173640,12
0.286953651943804,173640,13
0.389900208335348,173640,14
0.381644093624345,173640,15
0.323440323664727,173640,16
0.377874830756809,173640,17
0.373074514925065,173640,18
0.266289417667394,173640,19
0.362227299305232,173640,20
0.373698020904158,173640,21
0.353150106623616,173640,22
0.291976342767157,173640,23
0.428996369965716,173640,24
0.344310683934054,173640,25
0.302413019401683,173640,26
0.315816696931506,173640,27
0.446494321351565,173640,28
0.335313033248894,173640,29
0.261548544834113,173640,30
0.296371250612538,173640,31
0.37537952184357,173640,32
0.259828556893808,173640,33
0.317489643873159,173640,34
0.320259928776068,173640,35
0.284098266043657,173640,36
0.243404850469233,173640,37
0.390039193330267,173640,38
0.227125687039916,173640,39
0.353469129612677,173640,40
0.723200315655049,173640,41
0.364905640210964,173640,42
0.331696439375264,173640,43
0.322100084712474,173640,44
0.349475780752073,173640,45
0.314816862967746,173640,46
0.38506910250544,173640,47
0.455071597052665,173640,48
0.336282504214978,173640,49
0.277073769289018,173640,50
0.349816185739655,173640,51
0.370805859003667,173640,52
0.351347582686685,173640,53
0.38578455247989,173640,54
0.402593566890573,173640,55
0.305788421283069,173640,56
0.551100995686284,173640,57
0.47599156331853,173640,58
0.283138128079372,355165,9
0.408750833345039,355165,10
0.31754402750812,355165,11
0.335281533700254,355165,12
0.32612390511531,355165,13
0.337670369586704,355165,14
0.314928110628898,355165,15
0.462587293888646,355165,16
0.329313295971588,355165,17
0.322507295279138,355165,18
0.386992162337265,355165,19
0.310317222838421,355165,20
0.305549816053826,355165,21
0.374389837912531,355165,22
0.329493334962535,355165,23
0.265808167869181,355165,24
0.370696680081892,355165,25
0.373014524975588,355165,26
0.303573232144117,355165,27
0.444189926727631,355165,28
0.288272455842161,355165,29
0.258138321218212,355165,30
0.26298142199812,355165,31
0.291952784675232,355165,32
0.301786523225019,355165,33
0.311891390763776,355165,34
0.259963518135919,355165,35
0.330978551894077,355165,36
0.340942295440982,355165,37
0.28369920005207,355165,38
0.289994589766138,355165,39
0.326076009117969,355165,40
0.335756221675183,355165,41
0.293984961581373,355165,42
0.359359334601322,355165,43
0.458054237093165,355165,44
0.379912896662063,355165,45
0.358059715657873,355165,46
0.330473928917854,355165,47
0.377680579764274,355165,48
0.350458721004543,355165,49
0.366034474292974,355165,50
0.423768507660498,355165,51
0.391485447134983,355165,52
0.389545642221492,355165,53
0.562714813317143,355165,54
0.365733410306348,355165,55
0.366138392288121,355165,56
0.354577814816366,355165,57
0.424484815628603,355165,58
0.228011643521313,358891,9
0.230524902384786,358891,10
0.252574611176897,358891,11
0.227015234575447,358891,12
0.26297019060803,358891,13
0.244011912647693,358891,14
0.269375429259526,358891,15
0.300453541558454,358891,16
0.275397072929991,358891,17
0.273805385015294,358891,18
0.300363309561362,358891,19
0.263475664580255,358891,20
0.273553504028314,358891,21
0.300348342563666,358891,22
0.276789478852152,358891,23
0.251006872262224,358891,24
0.281591911591022,358891,25
0.386525711848662,358891,26
0.261674858680635,358891,27
0.246041079533825,358891,28
0.257729849894531,358891,29
0.260145606762308,358891,30
0.288336272222296,358891,31
0.303998703362595,358891,32
0.335923977616403,358891,33
0.250097275311418,358891,34
0.281685137584645,358891,35
0.271166827162233,358891,36
0.263295626589752,358891,37
0.273445309034287,358891,38
0.283762201470381,358891,39
0.233916968198173,358891,40
0.256102667985033,358891,41
0.24953321434441,358891,42
0.272710618077326,358891,43
0.350978299793496,358891,44
0.451064336313721,358891,45
0.240948276814379,358891,46
0.233042010248028,358891,47
0.288715592199878,358891,48
0.519137432591378,358891,49
0.250317939300658,358891,50
0.254771843057824,358891,51
0.26091450972126,358891,52
0.283657000478343,358891,53
0.239641398884487,358891,54
0.254203933089229,358891,55
0.329285244979474,358891,56
0.286776230306714,358891,57
0.273145959052272,358891,58
0.332250233839659,362824,9
0.311145524929088,362824,10
0.293716425829189,362824,11
0.284977499281013,362824,12
0.276410914722874,362824,13
0.291255755953898,362824,14
0.315915904682697,362824,15
0.276545195714789,362824,16
0.26924016409248,362824,17
0.272687837916237,362824,18
0.294541780787767,362824,19
0.30167019541841,362824,20
0.313593792801839,362824,21
0.293539380838411,362824,22
0.348061553020671,362824,23
0.274699479810806,362824,24
0.344059223229124,362824,25
0.257887043679148,362824,26
0.303490251322728,362824,27
0.322740692330626,362824,28
0.276244988730468,362824,29
0.490294142677158,362824,30
0.308979076040487,362824,31
0.340986594386777,362824,32
0.329317872987303,362824,33
0.266417706239736,362824,34
0.278625688606553,362824,35
0.274971033797556,362824,36
0.302600750368583,362824,37
0.352476987793125,362824,38
0.383691651182744,362824,39
0.335439609674722,362824,40
0.317545232597695,362824,41
0.303337155333793,362824,42
0.308981642039726,362824,43
0.332329775834296,362824,44
0.343047414280591,362824,45
0.310386882967578,362824,46
0.297260747645851,362824,47
0.264871769319143,362824,48
0.349300012960157,362824,49
0.262075827462468,362824,50
0.382704647230639,362824,51
0.281604663456164,362824,52
0.30828586307689,362824,53
0.312182136873162,362824,54
0.30216669038964,362824,55
0.340995574388216,362824,56
0.330942922906615,362824,57
0.277979516642517,362824,58
0.247529512706478,438490,9
0.260268093536524,438490,10
0.253584059626064,438490,11
0.290071703139802,438490,12
0.277106900312901,438490,13
0.295033625074211,438490,14
0.262009021513677,438490,15
0.314673054812374,438490,16
0.251018637659854,438490,17
0.27316105236514,438490,18
0.274981522340568,438490,19
0.253342013629208,438490,20
0.254270423616163,438490,21
0.310831980863441,438490,22
0.244317070748366,438490,23
0.260581981532596,438490,24
0.337030573515221,438490,25
0.244439375747788,438490,26
0.278031032300078,438490,27
0.248732467689933,438490,28
0.266168688458038,438490,29
0.289608567145933,438490,30
0.317575029773707,438490,31
0.297383088042807,438490,32
0.24422854975046,438490,33
0.272747096370495,438490,34
0.273874786355918,438490,35
0.262192052511182,438490,36
0.256260666589696,438490,37
0.278841413289683,438490,38
0.297640528038755,438490,39
0.277374176308967,438490,40
0.300642569999127,438490,41
0.287371576176156,438490,42
0.299033355021038,438490,43
0.321136854726774,438490,44
0.275720914331032,438490,45
0.337667331506964,438490,46
0.295864533063195,438490,47
0.251951751647539,438490,48
0.267589314439192,438490,49
0.244644644744767,438490,50
0.280492109267925,438490,51
0.306859620916839,438490,52
0.259223365550497,438490,53
0.308064713900421,438490,54
0.324295413684467,438490,55
0.277286936310247,438490,56
0.251316704655437,438490,57
0.252562423638665,438490,58
0.308316650562119,487389,9
0.312405365317318,487389,10
0.280247316239183,487389,11
0.293641584438774,487389,12
0.210189229429488,487389,13
0.251204660977237,487389,14
0.310836762411782,487389,15
0.238194416755505,487389,16
0.374778243587571,487389,17
0.26136165736898,487389,18
0.307099572634797,487389,19
0.285193885944864,487389,20
0.208603093524289,487389,21
0.408646445561317,487389,22
0.281114580188842,487389,23
0.254608287773408,487389,24
0.265764263106576,487389,25
0.324855393573671,487389,26
0.292569906503559,487389,27
0.329046742322134,487389,28
0.323676803643139,487389,29
0.277881156382136,487389,30
0.257959314572872,487389,31
0.31690632804748,487389,32
0.266345859072317,487389,33
0.261581039357225,487389,34
0.271034559791588,487389,35
0.210095147434913,487389,36
0.258096159564957,487389,37
0.279925299259958,487389,38
0.285671565915436,487389,39
0.267782746986995,487389,40
0.279509628284359,487389,41
0.290477867628397,487389,42
0.286195857884195,487389,43
0.257807499582668,487389,44
0.286753934850822,487389,45
0.266080293087725,487389,46
0.332346451124977,487389,47
0.300636147021578,487389,48
0.298337127158447,487389,49
0.416006215121342,487389,50
0.269639153874778,487389,51
0.266292831074679,487389,52
0.297439072212001,487389,53
0.259897401457238,487389,54
0.295315815339563,487389,55
0.263159049261958,487389,56
0.283498274045996,487389,57
0.310890646408552,487389,58
0.309556443649853,524955,9
0.330375575022117,524955,10
0.246339549560616,524955,11
0.300352200928501,524955,12
0.288586780283367,524955,13
0.325401187173156,524955,14
0.273431403742507,524955,15
0.263889321029637,524955,16
0.2787846875799,524955,17
0.283675684432637,524955,18
0.283688942432491,524955,19
0.243733041638734,524955,20
0.318740587374123,524955,21
0.267734293911417,524955,22
0.254181737323961,524955,23
0.286606775342079,524955,24
0.282528736466702,524955,25
0.244891536603973,524955,26
0.252457465374391,524955,27
0.248103592506595,524955,28
0.258857628181431,524955,29
0.342525022655536,524955,30
0.337143513816045,524955,31
0.310676023616907,524955,32
0.244906504603932,524955,33
0.261015106116247,524955,34
0.239427921767856,524955,35
0.226022903172634,524955,36
0.298610822981573,524955,37
0.272950301756282,524955,38
0.357021822217575,524955,39
0.266074595961982,524955,40
0.260254750139211,524955,41
0.345369728569494,524955,42
0.284996685393708,524955,43
0.2748315207009,524955,44
0.248882765485178,524955,45
0.266454773951409,524955,46
0.247977008511953,524955,47
0.300039591938912,524955,48
0.257949733209898,524955,49
0.26301007805705,524955,50
0.258586072188336,524955,51
0.263350058045035,524955,52
0.244627251611746,524955,53
0.295129350084608,524955,54
0.281608439494448,524955,55
0.294410903108655,524955,56
0.268074272902595,524955,57
0.288481579287691,524955,58
0.22694576061258,708580,9
0.278240288039342,708580,10
0.256609483124521,708580,11
0.22672466662425,708580,12
0.251325906389866,708580,13
0.309103131491611,708580,14
0.291886926354891,708580,15
0.266805010613098,708580,16
0.288017149548978,708580,17
0.273557983273349,708580,18
0.408127750521999,708580,19
0.264529075726387,708580,20
0.247205101596592,708580,21
0.303771658757796,708580,22
0.3747533361975,708580,23
0.440555781895455,708580,24
0.271026313401308,708580,25
0.290052748447124,708580,26
0.303740867761007,708580,27
0.30846935952286,708580,28
0.282899071806241,708580,29
0.288014156548343,708580,30
0.313761061256628,708580,31
0.340754129902962,708580,32
0.28342464977959,708580,33
0.310590488415983,708580,34
0.256362731137415,708580,35
0.309077045491904,708580,36
0.26305241080172,708580,37
0.310307812430437,708580,38
0.25473553521897,708580,39
0.29820540703804,708580,40
0.336035475139397,708580,41
0.25589060816128,708580,42
0.345984250639958,708580,43
0.256118972150034,708580,44
0.354559852210514,708580,45
0.286648679617429,708580,46
0.308883321502435,708580,47
0.258536032028132,708580,48
0.443191796763131,708580,49
0.266396607634306,708580,50
0.295373958180789,708580,51
0.387344541564744,708580,52
0.293630869267872,708580,53
0.308986812497096,708580,54
0.322296463828934,708580,55
0.295406459178594,708580,56
0.257447671082446,708580,57
0.281699949866379,708580,58
0.364154070175573,778480,9
0.276389535675662,778480,10
0.317842963077055,778480,11
0.300039881194607,778480,12
0.312566613409217,778480,13
0.259299346746957,778480,14
0.266954288267698,778480,15
0.226247110818804,778480,16
0.239326367998729,778480,17
0.285591287099123,778480,18
0.256483269923592,778480,19
0.328312269421986,778480,20
0.465502060822473,778480,21
0.258291803810607,778480,22
0.310666990528262,778480,23
0.274441160797323,778480,24
0.275333239742395,778480,25
0.293747434588113,778480,26
0.2598531547128,778480,27
0.344364979415332,778480,28
0.283513762229632,778480,29
0.287942081951769,778480,30
0.271256448998429,778480,31
0.309032939630015,778480,32
0.294093402566432,778480,33
0.305072468879189,778480,34
0.304001633946427,778480,35
0.288561746913729,778480,36
0.301395960109403,778480,37
0.360031948433061,778480,38
0.281490548356487,778480,39
0.260089217697896,778480,40
0.302554037036316,778480,41
0.30237014704835,778480,42
0.268406160177619,778480,43
0.275584698726561,778480,44
0.41396463905312,778480,45
0.243490397738242,778480,46
0.286984145011957,778480,47
0.258424373801972,778480,48
0.28238433830029,778480,49
0.295002588510215,778480,50
0.274873087771994,778480,51
0.305181948871905,778480,52
0.459231851216828,778480,53
0.271264574997076,778480,54
0.285334697115104,778480,55
0.26301562851495,778480,56
0.325632185589711,778480,57
0.272839182898679,778480,58
0.407519206579309,848088,9
0.288909647104447,848088,10
0.228156855449924,848088,11
0.253062151077756,848088,12
0.256136931911897,848088,13
0.26872471621391,848088,14
0.315484048645885,848088,15
0.414987203170313,848088,16
0.271521954065975,848088,17
0.277476080733322,848088,18
0.273349716961093,848088,19
0.242762705645873,848088,20
0.238850591860682,848088,21
0.285477353296301,848088,22
0.294056376820663,848088,23
0.288501672126586,848088,24
0.270073514137039,848088,25
0.320748809353972,848088,26
0.287880301162659,848088,27
0.371511771561927,848088,28
0.24102945173945,848088,29
0.319006576446554,848088,30
0.259675709716248,848088,31
0.27445475589775,848088,32
0.275185176862578,848088,33
0.305489942194981,848088,34
0.297977898608224,848088,35
0.247637023374409,848088,36
0.29358724884878,848088,37
0.279525365622249,848088,38
0.342276551171381,848088,39
0.300574997461808,848088,40
0.27691928576678,848088,41
0.332494984708319,848088,42
0.266866591318831,848088,43
0.330349052823294,848088,44
0.243566253597237,848088,45
0.308111845046369,848088,46
0.390454387517821,848088,47
0.390422314518219,848088,48
0.32769892496799,848088,49
0.233733369139372,848088,50
0.300002378495265,848088,51
0.27716176075046,848088,52
0.261454720617621,848088,53
0.297371922639286,848088,54
0.261322150621709,848088,55
0.335926850519172,848088,56
0.335893494517222,848088,57
0.345909837971703,848088,58
0.289976275699701,870915,9
0.285134073106747,870915,10
0.230783619661452,870915,11
0.290107561689183,870915,12
0.256324607520583,870915,13
0.280307691509734,870915,14
0.28860525181608,870915,15
0.316903683444252,870915,16
0.247912011224798,870915,17
0.332962967097956,870915,18
0.266485409669258,870915,19
0.339040630588897,870915,20
0.347843665851542,870915,21
0.298615950976455,870915,22
0.238804921988049,870915,23
0.307203880256566,870915,24
0.288635186812826,870915,25
0.266650052655677,870915,26
0.284676066144129,870915,27
0.615106102454774,870915,28
0.342756422277489,870915,29
0.320432594149679,870915,30
0.311848512867073,870915,31
0.327732462536915,870915,32
0.309303181081305,870915,33
0.267171348611555,870915,34
0.367327943217788,870915,35
0.299909998868316,870915,36
0.407072670887828,870915,37
0.354511905292384,870915,38
0.377041002404439,870915,39
0.319576024219714,870915,40
0.281094982444301,870915,41
0.293616374395242,870915,42
0.368352148132544,870915,43
0.307365530244169,870915,44
0.272743540143892,870915,45
0.466134895938922,870915,46
0.315622891551357,870915,47
0.354108637326135,870915,48
0.275090872948567,870915,49
0.370304338969618,870915,50
0.368558272115479,870915,51
0.27852955166054,870915,52
0.275968823874791,870915,53
0.476611298059652,870915,54
0.266819825640596,870915,55
0.323943116854025,870915,56
0.342688427283065,870915,57
0.296543164150535,870915,58
0.20376471756208,875094,9
0.253091858550761,875094,10
0.274961623215859,875094,11
0.256312025356237,875094,12
0.344621144966368,875094,13
0.267694651660349,875094,14
0.228876888029845,875094,15
0.21112149511282,875094,16
0.27957206393512,875094,17
0.250838168687551,875094,18
0.218800287644626,875094,19
0.245788536998589,875094,20
0.207327001344311,875094,21
0.225891925212636,875094,22
0.313882877841024,875094,23
0.237454590505877,875094,24
0.23979295436402,875094,25
0.23564479761626,875094,26
0.20242618964221,875094,27
0.217484852724738,875094,28
0.298167351798838,875094,29
0.336508291460632,875094,30
0.23559390761875,875094,31
0.226091635198827,875094,32
0.280340542889462,875094,33
0.233164028768442,875094,34
0.271748726412625,875094,35
0.278208732017447,875094,36
